"Attribute";"Description";"MetaComponent";"LogicalPath";"Infrastructure";"DataType";"Values";"Entity";"Length";"Precision";"Scale";"Format";"Multiplicity";"MinValue";"MaxValue";"PhysicalAttribute";"BusinessObjectDependency";"BusinessObjectAttributeDependency";"Remark";"RequirementId";"Component";"Physical";"PhysicalEntity";"URL";"Discriminator";"BusinessObject";"BusinessFunction";"BusinessProcess";"Technology";"BusinessContact";"TechnologyContact";"ImplicitImport";"IsBusinessObjectAttribute";"BusinessObjectAttributeMapping";"BusinessObjectAttributeMappingDiscriminator";"BusinessObjectMapping";"BusinessObjectMappingDiscriminator";"NameInBusinessLanguage";"ConstantValue";"MetaType";"GUIName";"GUIType";"Namespace";"Nullable"
"Experience";"";"Interface/Code";"/gxmodel/PolicyPeriodModel.xsd/PolicyPeriod/BusinessAutoLine/Vehicles/Entry/Experience";"";"string";"";"PolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"PolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"Make";"";"Interface/Code";"/gxmodel/PolicyPeriodModel.xsd/PolicyPeriod/BusinessAutoLine/Vehicles/Entry/Make";"";"string";"";"PolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"PolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"LicenseState";"";"Interface/Code";"/gxmodel/PolicyPeriodModel.xsd/PolicyPeriod/BusinessAutoLine/Vehicles/Entry/LicenseState";"";"string";"";"PolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"PolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"Vin";"";"Interface/Code";"/gxmodel/PolicyPeriodModel.xsd/PolicyPeriod/BusinessAutoLine/Vehicles/Entry/Vin";"";"string";"";"PolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"PolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"action";"";"Interface/Code";"/gxmodel/PolicyPeriodModel.xsd/PolicyPeriod/BusinessAutoLine/Vehicles/Entry/action";"";"string";"";"PolicyPeriodModel.xsd";"";"";"";"";"NONE";"";"";"";"";"";"";"";"PolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"Fleet";"";"Interface/Code";"/gxmodel/PolicyPeriodModel.xsd/PolicyPeriod/BusinessAutoLine/Fleet";"";"string";"";"PolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"PolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"BALineConditions";"";"Interface/Code";"/gxmodel/PolicyPeriodModel.xsd/PolicyPeriod/BusinessAutoLine/BALineConditions";"";"/gxmodel/PolicyPeriodModel.xsd/PolicyPeriod/BusinessAutoLine/BALineConditions";"";"PolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"PolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Complex";"";"";"http://guidewire.com/pc/gx/gw.webservice.pc.pc1000.gxmodel.businessautolinemodel";""
"Entry";"";"Interface/Code";"/gxmodel/PolicyPeriodModel.xsd/PolicyPeriod/BusinessAutoLine/BALineConditions/Entry";"";"Clause";"";"PolicyPeriodModel.xsd";"";"";"";"";"0(min)-unbounded(max)";"";"";"";"";"";"";"";"PolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Complex";"";"";"http://guidewire.com/pc/gx/gw.webservice.pc.pc1000.gxmodel.clausemodel";""
"CovTerms";"";"Interface/Code";"/gxmodel/PolicyPeriodModel.xsd/PolicyPeriod/BusinessAutoLine/BALineConditions/Entry/CovTerms";"";"/gxmodel/PolicyPeriodModel.xsd/PolicyPeriod/BusinessAutoLine/BALineConditions/Entry/CovTerms";"";"PolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"PolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Complex";"";"";"http://guidewire.com/pc/gx/gw.webservice.pc.pc1000.gxmodel.clausemodel";""
"Entry";"";"Interface/Code";"/gxmodel/PolicyPeriodModel.xsd/PolicyPeriod/BusinessAutoLine/BALineConditions/Entry/CovTerms/Entry";"";"CovTerm";"";"PolicyPeriodModel.xsd";"";"";"";"";"0(min)-unbounded(max)";"";"";"";"";"";"";"";"PolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Complex";"";"";"http://guidewire.com/pc/gx/gw.webservice.pc.pc1000.gxmodel.covtermmodel";""
"action";"";"Interface/Code";"/gxmodel/PolicyPeriodModel.xsd/PolicyPeriod/BusinessAutoLine/BALineConditions/Entry/CovTerms/Entry/action";"";"CovTerm";"";"PolicyPeriodModel.xsd";"";"";"";"";"NONE";"";"";"";"";"";"";"";"PolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"Pattern";"";"Interface/Code";"/gxmodel/PolicyPeriodModel.xsd/PolicyPeriod/BusinessAutoLine/BALineConditions/Entry/Pattern";"";"/gxmodel/PolicyPeriodModel.xsd/PolicyPeriod/BusinessAutoLine/BALineConditions/Entry/Pattern";"";"PolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"PolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Complex";"";"";"http://guidewire.com/pc/gx/gw.webservice.pc.pc1000.gxmodel.clausemodel";""
"PublicID";"";"Interface/Code";"/gxmodel/PolicyPeriodModel.xsd/PolicyPeriod/BusinessAutoLine/BALineConditions/Entry/Pattern/PublicID";"";"string";"";"PolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"PolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"action";"";"Interface/Code";"/gxmodel/PolicyPeriodModel.xsd/PolicyPeriod/BusinessAutoLine/BALineConditions/Entry/action";"";"string";"";"PolicyPeriodModel.xsd";"";"";"";"";"NONE";"";"";"";"";"";"";"";"PolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"BAModifiers";"";"Interface/Code";"/gxmodel/PolicyPeriodModel.xsd/PolicyPeriod/BusinessAutoLine/BAModifiers";"";"/gxmodel/PolicyPeriodModel.xsd/PolicyPeriod/BusinessAutoLine/BAModifiers";"";"PolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"PolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Complex";"";"";"http://guidewire.com/pc/gx/gw.webservice.pc.pc1000.gxmodel.businessautolinemodel";""
"Entry";"";"Interface/Code";"/gxmodel/PolicyPeriodModel.xsd/PolicyPeriod/BusinessAutoLine/BAModifiers/Entry";"";"Modifier";"";"PolicyPeriodModel.xsd";"";"";"";"";"0(min)-unbounded(max)";"";"";"";"";"";"";"";"PolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Complex";"";"";"http://guidewire.com/pc/gx/gw.webservice.pc.pc1000.gxmodel.modifiermodel";""
"PatternCode";"";"Interface/Code";"/gxmodel/PolicyPeriodModel.xsd/PolicyPeriod/BusinessAutoLine/BAModifiers/Entry/PatternCode";"";"string";"";"PolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"PolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"RateModifier";"";"Interface/Code";"/gxmodel/PolicyPeriodModel.xsd/PolicyPeriod/BusinessAutoLine/BAModifiers/Entry/RateModifier";"";"decimal";"";"PolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"PolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"RateFactors";"";"Interface/Code";"/gxmodel/PolicyPeriodModel.xsd/PolicyPeriod/BusinessAutoLine/BAModifiers/Entry/RateFactors";"";"/gxmodel/PolicyPeriodModel.xsd/PolicyPeriod/BusinessAutoLine/BAModifiers/Entry/RateFactors";"";"PolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"PolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Complex";"";"";"http://guidewire.com/pc/gx/gw.webservice.pc.pc1000.gxmodel.modifiermodel";""
"Entry";"";"Interface/Code";"/gxmodel/PolicyPeriodModel.xsd/PolicyPeriod/BusinessAutoLine/BAModifiers/Entry/RateFactors/Entry";"";"RateFactor";"";"PolicyPeriodModel.xsd";"";"";"";"";"0(min)-unbounded(max)";"";"";"";"";"";"";"";"PolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Complex";"";"";"http://guidewire.com/pc/gx/gw.webservice.pc.pc1000.gxmodel.ratefactormodel";""
"action";"";"Interface/Code";"/gxmodel/PolicyPeriodModel.xsd/PolicyPeriod/BusinessAutoLine/BAModifiers/Entry/RateFactors/Entry/action";"";"RateFactor";"";"PolicyPeriodModel.xsd";"";"";"";"";"NONE";"";"";"";"";"";"";"";"PolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"State";"";"Interface/Code";"/gxmodel/PolicyPeriodModel.xsd/PolicyPeriod/BusinessAutoLine/BAModifiers/Entry/State";"";"string";"";"PolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"PolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"DateModifier";"";"Interface/Code";"/gxmodel/PolicyPeriodModel.xsd/PolicyPeriod/BusinessAutoLine/BAModifiers/Entry/DateModifier";"";"dateTime";"";"PolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"PolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"TypeKeyModifier";"";"Interface/Code";"/gxmodel/PolicyPeriodModel.xsd/PolicyPeriod/BusinessAutoLine/BAModifiers/Entry/TypeKeyModifier";"";"string";"";"PolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"PolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"BooleanModifier";"";"Interface/Code";"/gxmodel/PolicyPeriodModel.xsd/PolicyPeriod/BusinessAutoLine/BAModifiers/Entry/BooleanModifier";"";"boolean";"";"PolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"PolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"ValueFinal";"";"Interface/Code";"/gxmodel/PolicyPeriodModel.xsd/PolicyPeriod/BusinessAutoLine/BAModifiers/Entry/ValueFinal";"";"boolean";"";"PolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"PolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"Justification";"";"Interface/Code";"/gxmodel/PolicyPeriodModel.xsd/PolicyPeriod/BusinessAutoLine/BAModifiers/Entry/Justification";"";"string";"";"PolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"PolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"Eligible";"";"Interface/Code";"/gxmodel/PolicyPeriodModel.xsd/PolicyPeriod/BusinessAutoLine/BAModifiers/Entry/Eligible";"";"boolean";"";"PolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"PolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"action";"";"Interface/Code";"/gxmodel/PolicyPeriodModel.xsd/PolicyPeriod/BusinessAutoLine/BAModifiers/Entry/action";"";"boolean";"";"PolicyPeriodModel.xsd";"";"";"";"";"NONE";"";"";"";"";"";"";"";"PolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"Drivers";"";"Interface/Code";"/gxmodel/PolicyPeriodModel.xsd/PolicyPeriod/BusinessAutoLine/Drivers";"";"/gxmodel/PolicyPeriodModel.xsd/PolicyPeriod/BusinessAutoLine/Drivers";"";"PolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"PolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Complex";"";"";"http://guidewire.com/pc/gx/gw.webservice.pc.pc1000.gxmodel.businessautolinemodel";""
"Entry";"";"Interface/Code";"/gxmodel/PolicyPeriodModel.xsd/PolicyPeriod/BusinessAutoLine/Drivers/Entry";"";"CommercialDriver";"";"PolicyPeriodModel.xsd";"";"";"";"";"0(min)-unbounded(max)";"";"";"";"";"";"";"";"PolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Complex";"";"";"http://guidewire.com/pc/gx/gw.webservice.pc.pc1000.gxmodel.commercialdrivermodel";""
"ExpirationDate";"";"Interface/Code";"/gxmodel/PolicyPeriodModel.xsd/PolicyPeriod/BusinessAutoLine/Drivers/Entry/ExpirationDate";"";"dateTime";"";"PolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"PolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"NumberofAccidents";"";"Interface/Code";"/gxmodel/PolicyPeriodModel.xsd/PolicyPeriod/BusinessAutoLine/Drivers/Entry/NumberofAccidents";"";"string";"";"PolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"PolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"YearsExperience";"";"Interface/Code";"/gxmodel/PolicyPeriodModel.xsd/PolicyPeriod/BusinessAutoLine/Drivers/Entry/YearsExperience";"";"string";"";"PolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"PolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"FirstName";"";"Interface/Code";"/gxmodel/PolicyPeriodModel.xsd/PolicyPeriod/BusinessAutoLine/Drivers/Entry/FirstName";"";"string";"";"PolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"PolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"MatureDriverTraining";"";"Interface/Code";"/gxmodel/PolicyPeriodModel.xsd/PolicyPeriod/BusinessAutoLine/Drivers/Entry/MatureDriverTraining";"";"boolean";"";"PolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"PolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"LicenseState";"";"Interface/Code";"/gxmodel/PolicyPeriodModel.xsd/PolicyPeriod/BusinessAutoLine/Drivers/Entry/LicenseState";"";"string";"";"PolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"PolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"LastName";"";"Interface/Code";"/gxmodel/PolicyPeriodModel.xsd/PolicyPeriod/BusinessAutoLine/Drivers/Entry/LastName";"";"string";"";"PolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"PolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"LicenseNumber";"";"Interface/Code";"/gxmodel/PolicyPeriodModel.xsd/PolicyPeriod/BusinessAutoLine/Drivers/Entry/LicenseNumber";"";"string";"";"PolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"PolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"SeqNumber";"";"Interface/Code";"/gxmodel/PolicyPeriodModel.xsd/PolicyPeriod/BusinessAutoLine/Drivers/Entry/SeqNumber";"";"int";"";"PolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"PolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"EffectiveDate";"";"Interface/Code";"/gxmodel/PolicyPeriodModel.xsd/PolicyPeriod/BusinessAutoLine/Drivers/Entry/EffectiveDate";"";"dateTime";"";"PolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"PolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"NumberofViolations";"";"Interface/Code";"/gxmodel/PolicyPeriodModel.xsd/PolicyPeriod/BusinessAutoLine/Drivers/Entry/NumberofViolations";"";"string";"";"PolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"PolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"DriverTraining";"";"Interface/Code";"/gxmodel/PolicyPeriodModel.xsd/PolicyPeriod/BusinessAutoLine/Drivers/Entry/DriverTraining";"";"boolean";"";"PolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"PolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"GoodDriverDiscount";"";"Interface/Code";"/gxmodel/PolicyPeriodModel.xsd/PolicyPeriod/BusinessAutoLine/Drivers/Entry/GoodDriverDiscount";"";"boolean";"";"PolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"PolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"DateOfBirth";"";"Interface/Code";"/gxmodel/PolicyPeriodModel.xsd/PolicyPeriod/BusinessAutoLine/Drivers/Entry/DateOfBirth";"";"dateTime";"";"PolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"PolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"Gender";"";"Interface/Code";"/gxmodel/PolicyPeriodModel.xsd/PolicyPeriod/BusinessAutoLine/Drivers/Entry/Gender";"";"string";"";"PolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"PolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"HireDate";"";"Interface/Code";"/gxmodel/PolicyPeriodModel.xsd/PolicyPeriod/BusinessAutoLine/Drivers/Entry/HireDate";"";"dateTime";"";"PolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"PolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"Student";"";"Interface/Code";"/gxmodel/PolicyPeriodModel.xsd/PolicyPeriod/BusinessAutoLine/Drivers/Entry/Student";"";"boolean";"";"PolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"PolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"YearLicensed";"";"Interface/Code";"/gxmodel/PolicyPeriodModel.xsd/PolicyPeriod/BusinessAutoLine/Drivers/Entry/YearLicensed";"";"int";"";"PolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"PolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"MaritalStatus";"";"Interface/Code";"/gxmodel/PolicyPeriodModel.xsd/PolicyPeriod/BusinessAutoLine/Drivers/Entry/MaritalStatus";"";"string";"";"PolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"PolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"action";"";"Interface/Code";"/gxmodel/PolicyPeriodModel.xsd/PolicyPeriod/BusinessAutoLine/Drivers/Entry/action";"";"string";"";"PolicyPeriodModel.xsd";"";"";"";"";"NONE";"";"";"";"";"";"";"";"PolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"PolicyType";"";"Interface/Code";"/gxmodel/PolicyPeriodModel.xsd/PolicyPeriod/BusinessAutoLine/PolicyType";"";"string";"";"PolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"PolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"NumAddInsured";"";"Interface/Code";"/gxmodel/PolicyPeriodModel.xsd/PolicyPeriod/BusinessAutoLine/NumAddInsured";"";"int";"";"PolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"PolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"BALineCoverages";"";"Interface/Code";"/gxmodel/PolicyPeriodModel.xsd/PolicyPeriod/BusinessAutoLine/BALineCoverages";"";"/gxmodel/PolicyPeriodModel.xsd/PolicyPeriod/BusinessAutoLine/BALineCoverages";"";"PolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"PolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Complex";"";"";"http://guidewire.com/pc/gx/gw.webservice.pc.pc1000.gxmodel.businessautolinemodel";""
"Entry";"";"Interface/Code";"/gxmodel/PolicyPeriodModel.xsd/PolicyPeriod/BusinessAutoLine/BALineCoverages/Entry";"";"Clause";"";"PolicyPeriodModel.xsd";"";"";"";"";"0(min)-unbounded(max)";"";"";"";"";"";"";"";"PolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Complex";"";"";"http://guidewire.com/pc/gx/gw.webservice.pc.pc1000.gxmodel.clausemodel";""
"CovTerms";"";"Interface/Code";"/gxmodel/PolicyPeriodModel.xsd/PolicyPeriod/BusinessAutoLine/BALineCoverages/Entry/CovTerms";"";"/gxmodel/PolicyPeriodModel.xsd/PolicyPeriod/BusinessAutoLine/BALineCoverages/Entry/CovTerms";"";"PolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"PolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Complex";"";"";"http://guidewire.com/pc/gx/gw.webservice.pc.pc1000.gxmodel.clausemodel";""
"Entry";"";"Interface/Code";"/gxmodel/PolicyPeriodModel.xsd/PolicyPeriod/BusinessAutoLine/BALineCoverages/Entry/CovTerms/Entry";"";"CovTerm";"";"PolicyPeriodModel.xsd";"";"";"";"";"0(min)-unbounded(max)";"";"";"";"";"";"";"";"PolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Complex";"";"";"http://guidewire.com/pc/gx/gw.webservice.pc.pc1000.gxmodel.covtermmodel";""
"action";"";"Interface/Code";"/gxmodel/PolicyPeriodModel.xsd/PolicyPeriod/BusinessAutoLine/BALineCoverages/Entry/CovTerms/Entry/action";"";"CovTerm";"";"PolicyPeriodModel.xsd";"";"";"";"";"NONE";"";"";"";"";"";"";"";"PolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"Pattern";"";"Interface/Code";"/gxmodel/PolicyPeriodModel.xsd/PolicyPeriod/BusinessAutoLine/BALineCoverages/Entry/Pattern";"";"/gxmodel/PolicyPeriodModel.xsd/PolicyPeriod/BusinessAutoLine/BALineCoverages/Entry/Pattern";"";"PolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"PolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Complex";"";"";"http://guidewire.com/pc/gx/gw.webservice.pc.pc1000.gxmodel.clausemodel";""
